text,target
"Meeting compliance criteria against a security standard is never easy but over the last few months you guys as a team have met all those criteria to ensure that our endpoints meet the industry recognised benchmark. From Alan who introduced and led this process, through Eoin and Liam who advised and guided to the technical skills and implementation work of Ray, Lee and Andrei you have all played your part in getting us to the levels we are at today - A big thank you for raising the bar on our security! ",True
"...except we had to put a dam (firewall) in between two streams. Before we could fully open up the Jira platform to our 3rd party integration tools we need to build up a fully functional test system and develop the knowledge necessary to support this vital applications. Thanks to you we have a replica test instance which allowed us to test all the different components such as SSO, SSL and external access and as a result we have been able to successfully migrate the Jira server to the DMZ, fixing a attachment bug and providing and addition level of security between Jira and Confluence. Well done! ",False
"Colm, welcome to your first week (and a half) in Globoforce and I think its your first award! Thanks for figuring out how to authenticate our command line access to AWS using 2FA. This sets us up, in a secure way, for the future and is an important building block as we roll out to the wider team, ensuring we are all safe and secure. Also thanks for your positive and enthusiastic approach to offering to help out debug issues another team member is hitting with Docker containers and their start state. No guarantees obviously, but appreciate your willingness to try and help a fellow puzzler. What a great first week, welcome to Globoforce Colm, excited to see what we can achieve over the next months and years.  ",True
"Liz, thank you for helping me over the last couple months work through expensing my phone bill.  (I think after 4 months, I finally got it down!) You walk such a fine line between protecting the company and the employee - and you excel tremendously, always timely and with a smile.  I appreciate you everyday! ",False
"Genessa, thank you so much for keeping an eye on my car out in the parking lot while I've been out of town. Your check-ins have given me peace of mind about leaving it there, and you've gone above and beyond by providing me with regular updates. You know...letting me know it's still there. :) You're definitely making me feel like a welcome member of the Globoforce team.",False
"Aimee i just want to recognise you for all the hard work and effort you put in to make Globoforce a Safe Place To Work,  you have seriously upped the game in Globoforce this past year and leave no corner unturned when it comes to employee safety- this was very apparent when it came to World day for Safety in the Workplace.  Between ensuring we have enough trained  fire wardens, Marshalls & first aiders on  each floor - communicating this to employees so everyone knows what to do & who to go to in the case of emergency. You prepare and update precise and easy to read instruction sheets and ensure all trained staff are up to date with their certs & training. The additional information class you arranged for all employees for first aid, CPR & Defibrillation was also a huge success and im sure was much appreciated.  Along with all the other safety assessments you have in place regularly & our little first aid gift,  Thank you for beavering away in the background with all of this you make it look easy. ",True
Well done guys on preparing for the files server relocation and that having it pulled off without a blip. Your attention to detail and preparedness ensured we were covered no matter the outcome. Thanks again,False
"Rick, thank you for taking the time to share redemption pattern data with me on some of our larger, more complex clients so I was well informed to consult with our upcoming prospects. I really appreciated your comprehensive, easy to digest bullet points as an exec summary, followed on by detail should I need it. I utilized your information right away, smoothing it out in as we discussed: meant to be consultative while protecting confidentiality. Thank you for the incredibly timely assist - I appreciate the respect for quality, urgency and teamwork, it was hard to pick just one value! You are a Globostar!",False
"Guys, what a team effort in getting the Oracle audit to a successful completion.  This has been ongoing for months, discussions with Oracle even before the 12c Migration project.  What a journey and you ALL have been instrumental in its overal success.  You worked tirelessly and diligently ensuring we are fully compliant.  This has been no easy task but your support has been invaluable through this long process.  Thank you all for your hard work and patience in getting this over the line.  Well done!",False
"Guys - Respect and thanks for all the work you have put in to putting in place the new liquid files server as a means of securely delivering personal data to clients. It is no mean feat to embrace a new product, master it and implement it. From my perspective a particular thanks for how you took on all the many security aspects of the product and ensured that we put in place the most secure config that met the business need!! Well Done! ",True
Thanks Alberto for finding a solution to the access problem that met my requirements for 'least privilege' while allowing all the logons the access they needed. Great to meet the business requirement while also enhancing security!!,True
Yury thanks a million for keeping the quality torch burning last week while I was away. You found some issues that we were able to quickly fix before they became an issue which is fantastic and reassuring. Nice work!,False
Well it wasn't exactly midnight but not far off when I was having CRM issues and couldn't get on with my work. I emailed you looking for help but not expecting to get any because of the late hour until the following day - but low & behold you popped up on Skype and got my issue resolved straight away. Thanks for always being so accessible even in your down time - you really do go above and beyond & its much appreciated.,False
"many thanks Peter for fixing connectivity issues, checking SAN setup and alerts, replacing faulty switches, covering for on-call and more. All of this while you were busy preparing the new data centre in Virginia. I'm always amazed at the amount of work you can deal with!",False
"This award is to show the appreciation from the Prod Support team for all your help and assistance for getting our environment back up and running. We have been lost without this for a number of days and trying to troubleshoot our items that come in from our clients without a working psupport environment has been tricky. With your help, we tried a few different approaches to get it back online but nothing seemed to work until today. Thanks for your help on this and all the work you done on Jenkins that ensure we have it back up and running!",False
"Thanks for all your hard work evaluating and reviewing different backup solutions and targets. With your busy schedule somehow, you found the time to negotiate with vendors and help deliver the first milestone in our backup migration project. The new Veeam solution will protect our infrastructure and should the worst occur ensure we meet out commitments to our clients. Well done and enjoy the reward.",False
"It takes months of preparation and brainstorming ideas to pull off an event of this size! What an amazing day it was, everything went off without a hitch and the feedback has been incredible. Even the weather held off :)! Sara, congratulations, you managed a lot of extra big tasks/contracts for this years event and hit the ground running with all of them - it was such a weight lift to have that support! Niamh, we also wanted to thank you, as your input can sometimes go unseen, but without a doubt we could not pull this off (or any other event) without your leadership, guidance and continuous support (not to mention keeping us on the ground - I will get the Helicopter in perhaps next year?:)! Thank you both for all that you do/did to support this event, and all other employee events! ",False
"Megan, I’ve witnessed behavior today during an interaction with you that I’d really like to recognize. I said it to you straight away but would like to highlight it again. You demonstrated great transparency and trust by sharing your full 360 feedback report from your coaching program with me. This action on its own is an amazing leadership trait and is a fantastic example how we should lead and develop our feedback rich culture. Being so comfortable with sharing it has really impressed me and I thank you for the trust and leading the way on this. It might have seemed like a simple gesture to you but not many would be this open and trusting! Thanks again and well done!",False
Thank you Ray for helping me out at short notice with a very sensitive matter. You were really busy but were more than willing to act on my urgent request. Thank you for putting your urgent attention to it and for handling it sensitively and professionally. I appreciate your understanding and support!,False
"Thank you all so much for your assistance so far. Your advise and knowledge on the best way to create a training environment for new hires, to allow them the ability to learn in a safe environment, it has been extremely helpful. Already you have provided ideas for both a short term and long term plan. This has happened in a short amount of time but I am already super positive with where it is going.",False
"You've made such a huge impact on the organisation since you joined with the numerous security related technology initiatives that you've spearheaded. From PCI to CIS, ISO to AES, TLS to GDPR (I know this is an FLA but who's counting?), you juggle it all with ease and put our best security stance forward time and again. A pleasure to work with for all your colleagues, you are the consummate security professional through and through. Its my pleasure to have you on the team. Thanks for everything!",True
"Sing it with me ... Celebrate good times, come on!  Celebrate good times, come on!  There's a party goin' on right here, a celebration that's ... making Globoforce history!  My head is still spinning around the training numbers for Dell.  Lauren you, KILLED IT!!  and Luke, you MADE IT POSSIBLE!  That's right LAUREN, in the last 2 1/2 weeks you delivered 19 Live sessions, run time of 1.5 each which totals 28.5 hours of training with your amazing, training style!  These sessions covered 5 audiences, 5 decks, and a ""first"" to cover both Recognition and Conversations!  Wahoo!!  As we know, Dell was a bit hesitant about having live training sessions due to historical low, low numbers of participation - typically around 12% for any one audience.  And BANG with Inspire, the HR, HR LT, Launch Team and Team Members Services average training participation rate was 71%.  HUGE!!  People Leaders had over 50% registered, exceeded 50% attendance and coupled with the on-demand videos, will reach another record.  Chad, Marlene, Josie and Tim couldn't stop singing your praises before each and every training session!  And when we hit a snag last week due to over 1,000+ attendees trying to log in, you helped find a quick solution.  Not only did you co-host the live trainings, you recorded over 10 videos for longevity, and created numerous Conversations How to Guides in 24 hours!  Just amazing work!!! LUKE, gosh, were to start!  This all started with you organizing up the 19 sessions, providing details, supporting on each and every call, dedicating 28.5 hours of time listening/helping with:  WebEx checks, audio checks, presentation checks, fielding frantic texts with a sense of urgency at times, all while keeping us calm and carrying on.  Tremendous, tremendous behind the scenes work to make everything possible!  Let's continue to sign Celebrate Good Times!!! to erase ""Thank you for joining.  This webinar will start shortly"" from our minds!  YOU INSPIRE GREATNESS!!!!",False
Oran thanks for all your help securing the Amazon UK & DE rebate. I really appreciate you jumping on several calls and escalating to the appropriate authorities in Amazon to ensure successful closure. It was great to finally see the cash sitting in our bank account on 1st Oct and know that we have 100% comfort in our rebate accrual for Q3 close. Your support on this issue is really appreciated.,False
"Congratulations to you all on an excellent delivery our upgrade of Tomcat 9 and JDK 8 to the Production web servers. Its a credit to the team that the 'engine' that our Customer facing web applications runs on can go through a major version upgrade so smoothly. Great effort was required to investigate and test the upgrades with respect to security hardening, regression of server functionality and ensuring there was no loss or risk to system capacity through performance testing, capacity testing and soak testing. Alot of logistics and systems understanding was required but all was executed diligently. In addition to all of that the Anonymizer now covers Conversation relational data - truly and exceptional release !!  ",False
"Thank you for taking time out of your weekend to perform a necessary software upgrade. From time to time, due to workloads or other external requirements, we need to have flexibility on our patching and upgrade cycles. This was one such time and we thank you for going out of you way to ensure to minimize the impact on our end users. ",False
"Thank you SWAT for your continued work on our Premium Awards landing pages (aka “Celebrations”). The latest release has now delivered two pages, and I look forward to piloting them within Globostars. We are now in the home stretch for getting the general release ready!  You also found time to squeeze in a client request, resolve a security issue with Structs in SCT and fix a Highlighting bug. All of this cumulated in a double-length regression period where you made sure that there were no issues with the inheritance changes. That’s a lot of ground that you all covered!",False
"Ronan, for the multitude of times you are at the ready to solve issues and support your team, thank you. This week alone, I have to commend you on jumping in to contain the issue that arose with po send duplications. You jumped in and did whatever was necessary to stop an issue becoming an even bigger issue.  And for all your support and help with the Liverpool issues this week, thank you. You are always ready to jump in, resolve, put preventative measures in place and move on. Thanks for all that you do. ",False
"Dante, thanks for all the help and guidance coordinating and managing the infrastructure move over the last 11 months. Between yourself, myself and Peter it was very much a group management effort and would not have been as successful without all of us bringing our different talents and styles to the party. Its being quite a journey which was both enjoyable and stressful at the same time! You shielded us from a lot of the latter, especially in the shakey moments and made sure we could focus on the former. Specifically giving support against internal team resistance to trying new methods and staying awake all night for the sandbox patching night! We’ll never forget it. Thanks, lets do it again next year shall we?",False
"Hi guys, thanks for jumping in and handling the Australia Apple merchandise issue. A mistake in the vendor supplied catalogue led to crazy pricing on the site that we needed to respond to quickly. Frank and I were both out and unable to resolve. A quick call to agree the course of action and I knew we could leave it with you both to resolve. And you did and you kept me in the loop to let me know when it was done. So great work keeping merchandise going guys. ",False
"Thank you team for all of your hard work and extra hours that you put into the many security/data protection audits that came your way from multiple customers, seemingly all at once. Most of these audits were due in a short time frame, required input from all of you, and in some cases a conference call with a team of security analysts was required.  I'm thankful for all of the measures we have in place to protect our customers' data and confident that this team will deliver a solid report each and every time.  Cheers to a job well done!",True
"Doing the checks, followng up on anomolies and attending the SWAT meeting daily takes a lot of time and commitment and each of you have shown that over the last 3 weeks! Making this a daily event keeps us on our toes and ensures we are being extra vigilant at this our busiest time. It gives the buisness peace of mind that if there is something to see we will spot it! Many thanks for this commitment especially to Alan who managed this process and produced the daily minutes. BTW - Daniyal comes out on top as the one person who attended every day!!  Star!",False
"As part of the moving GE back to currency, Meghan found that configuring their Team View to Local Manager's Currency didn't work for them! The team's first priority is Freemium Points Management, so I was reluctant to get them involved in this problem, despite how important a client GE is. As soon as I mentioned it, you started investigating and quickly identified the issue, provided a short term solution to resolve this for GE, and I logged a bug for our backlog to avoid other clients experiencing this issue in the future. I want you to know that your dedication to our customers, to quality and to protecting the team from distractions is very much appreciated by me. This is just one of so many examples of the ways that you support me, our customers and the Reporting Dev Team everyday. Thank you. ",False
"As Phase 3 is now complete, I wanted to thank you all for the help and support throughout this expansion project and particularly this weekend lending a hand to the facilities team (as well as doing your own tasks) to ensure the office was pristine for staff returning on Monday. There was 4 floors to completely in one weekend and you all got stuck in, wherever it was needed, to make sure it was a success! Excellent teamwork across departments! It's been fantastic to work together with you all on this - well done and thanks again! ",False
"From highlighting that a probably undesirable integration had happened in Slack, to investigating, to removing and all done in half an hour -  very impressive! It’s great to have a good security aware team!!! ",True
"Aleks, I just want to thank you for being such an excellent colleague. The progress you have made over the last year and a half with Online Codes has been exceptional. It was difficult to hand over such a complex process but you made it easy with your willingness to learn and you have been a joy to train. I knew you had all the attributes required for this task- attention to detail, focus and most of all you have built up such solid relationships with Purchasing/CS when we need to work so closely with them on a daily basis.  After I trained Robyn in on Online Codes last year you have continued with this and in turn have been able to hand over some of the workload to her. I admire how detailed and thoughtful you have been throughout this time,  ensuring the Online Receiving world will remain safe! You have also been consistently completing all the other tasks such as Cycle Counts, Corrective Actions, Dropship and Logistics App to name just a few. Thank you for always being there to assist me when required for EOQ counts and most recently the Year End count. It has been a huge help to me as they can be quite time consuming, especially when I have to re-count parts. You were always there to offer the team or I help and I appreciate you being such a compassionate colleague and  friend.  I wish you all the luck in your new role and I have no doubt you will be a success as always! ",False
Liam - Just wanted to say a big thank you for supporting our external WH app development company today so ensuring that they could operate without the extensive admin rights that they were requesting! From a security point of view keeping it tight is always the best - Thanks,True
"Thanks for your help setting up the board room for Santander! Breakfast was here when I arrived, the room was set up with flip charts and lunch arrived exactly when you mentioned it would be. You went above and beyond with helping me bring in and carry out food and keeping the beverages stocked, making my first design lab a breeze!",False
"Great work Kamal in getting through the release performance testing. There were alot of changes in this released that posed a threat to our overall system performance. Once again you did a great job of investigating and explaining issues, identifying those that needed to be resolved and putting follow-up in place for those that didnt. Above all you eliminated a hugh amount of risk for this significant release. Well done and thank you.",False
Amazing teamwork to ensure the entire upper deck on  the afternoon city city bus tour @ GFORCE20 was able to fully view our spectacular home city.  Due to all the hot air on this bloody bus the windows go so foggy that that without the Herculean efforts to clean with the front windscreen no one could have seen and enjoyed our day.  From providing the cleaning products to expending the necessary elbow grease your put your own safety aside to allow your colleagues to enjoy the day!  Team #28 rules!!!,False
"Wendy - Thank you SO much for acting quickly when you saw a suspicious request come through on my behalf. I really appreciate you flagging the activity and bringing it to my immediate attention. Fantastic job applying those phishing skills! Chris, thank you for following up with me to make sure I took the next steps to protect my personal information. I really appreciate both of you looking out! Thank you!",True
"Alex – great work successfully closing a new opportunity with South Shore Health.  This recent win (the first of the year for the Enterprise team) allows for continued expansion in the healthcare arena for Globoforce.  And given their connection to Brigham and Women’s, Dana-Farber and Boston Children’s Hospital this opportunity can be the launching pad into a myriad of additional hospitals and medical centers in the north east.  Great work navigating the waters of a complex sale, building strong relationships and rapport at a senior level and negotiating the business terms during the contract process.  What a great way to start the year, keep up the great work!!",False
"Guys, fantastic work today on executing a round of 5 usability tests with Openet users in one single day! Literally at the drop of a hat, you prepared the additional script questions, ensured the environment was ready, recruited the participants,, facilitated the test sessions all day and started to dig into the insights you gathered. It's a testament to how well you work together as a team and having an attitude of getting the job done when needed! Really appreciate your efforts with this task, well done!",False
"A massive shout out to our fearless Director trio for the WHCT Release day support, your presence, system knowledge and risk assessment is invaluable. Not to mention the treats, full-house with pastries, homemade scones and pizza, all went down nicely with the deployment and testing of the latest ground-breaking software platform released. Thank you!",False
"Thanks guys for your patience, hard-work, and knowledge getting the new Jamf server up-and-running, secured against threats, and available outside the internal network. You all kept going back until everything was working smoothly. It was a bumpy ride at times, but you kept on course and it will hopefully be smooth sailing from here on out. It's a pleasure to work with you.",True
Kim I want to commend you on all your great work on floats since Aoife went on maternity leave. Your work has been top class with all floats reconciled to a high standard. You have been to the forefront with all vendors on any issues whilst maintaining up to date communication lines with all stakeholders thereby ensuring everyone is comfortable that floats are in safe hands. It has been a great effort on your part to date. ,False
This is in recognition of the amazing job you did with the Release Performance Testing in trying circumstances that came with this hughly important Release for Workhuman as a company. You had to deal with alot of different information coming from lots of data points that were often conflicting and lots of requests to assess the full impact of the release on our systems. On top of this and probably hardest of all you had to satisfy yourself  that the release would not impact the performance of our Enterprise clients. Your diligence and professionalism as always shone through and you managed to pull it all together to get us to a stance for the release when compared to the baseline and a stance on the impact of adding 2500 communities to the System. Thank you for you efforts in safeguarding our Production Systems and our existing Customers as we move into new markets.,False
"It feels so crazy to be on the other side of the enormous undertaking that is Workhuman (Live!). I can't imagine having done this with anyone else – if I was the imagination, you were the determination. Every time I have a wild and crazy idea, you were the one figuring out how we can actually make it happen–from humans on boats to executing the perfect CXO dinner. You are the one crunching the budget numbers, crossing them with what systems can do which things, you are the one jumping through hoops of fire to guard the integrity of the vision-but also helping me craft that vision. As strategic as you are logistic -you leave me in awe of how you think of every last detail. The amount of seats, the waffle wednesday, the perfect bite size of a piece of hot chicken. Every. Last. Little. Thing. I love making this event with you – I am beyond excited to wipe the slate clean and start thinking about Denver. Knowing you're in it with me makes all the difference. ",False
"Christie, Tremendous job working with myself and the key stakeholders to close on two important software deals for eCommerce and technology / analytics team by end of quarter.  Your attention to all details and ensuring that we did not miss any key terms was very important to protecting our interests.  There were a lot of moving parts in the final hours and your diligence to make sure all revisions were incorporated was essential to makes sure Workhuman achieved the right deal!",False
"Graham thank you for taking ownership when we had the Skype outage this morning, you were on it from 8am rallying the troops! You did everything you could to illiminate our internal systems all before 9am, great work really appreciated. ",False
"thank you for your assistance yesterday evening. Sorry that you received a call for the CORP team escalation in error yesterday evening,  but appreciate you helping out and escalating directly to the team,  this helped speed up the resolution of the issue for all concerned.  hopefully the rest of the week on call will pass off without incident.  ",False
Thanks Abel for taking time to demo on team environments using docker. I found it very useful as it helped to me understand how we are building environments. You also spend time in getting my laptop docker ready for use.  It took little bit longer then expected as we faced minor issues in setting it up but you patiently worked thru the issues and ensured that I had a working environment. Thank you.,False
Des - I wanted to say thank you for taking the time yesterday to run through Cloudfront CDN with Liam and I - it was a very educational session.  I also wanted to thank you for embracing the security requirements and working on proiritisation of same!,True
"Jon and Geoff – this week served as an incredible kickoff for the new web team. All week you’ve both been laser focused on improved efficiency and leaving no stone unturned in raising the bar for quality across the board. We started the week by defining our processes and solidifying our workflow with Git. Jon, as the week progressed you’ve been hard at work analyzing all of our sites with a fresh perspective and have already made countless code refinements. Geoff, your continued partnership with our security team continues to lock down our sites and make them more secure than ever, and it can’t be understated how valuable you continue to be day in and day out to our Marketing team. It's a privilege to work with amazing developers and teammates like you!",False
"Colm, just to recognize your vision in figuring out how we could authenticate, log and control SSH access to AWS EC2 instances. Our security consultants BSI reminded us of an issue we have been living with since last years audit on governance and security of our linux VMs in AWS by attempting to use a standard bastion based approach. That night you went off, unprompted to research and found a much more secure and usable solution. You then implemented the new regime across all our VMs in devtest/preprod in time for the followup review and audit with BSI. Subsequently patiently demoing, showing him the concept and the new systems/session manager, to get him up to speed on this unfamiliar and more secure service. It was novel to him, but we could see, you were teaching him, in your patient, respectful and considerate way. Ultimately this patience and tenacity allowed us to arrive at consensus on an efficient and secure way forward. I bet he will be recommending session manager at his next security review! Very well done on the initiative, the idea, the implementation, the demo and most importantly, the respect.",True
"Guys, thank you for your support in ensuring the 2019 DR test completed so successfully for our Customers and so promptly with such expertise.  We were asked to make some changes from our last DR test run and you certainly achieved that.  You removed any security risks from using the Preprod environment by integrating the AWS web server and then with the use of the Active Data Guard Database consistently applying all changes from Prod, this was a significant milestone to cross and test to have completed.  Here's to the next test run in 6 months time :) Well done!",False
"Chris, Julia, Steve and Tim – great work and congratulations on closing the deal with Corteva.  Steve – you introduced me to Corteva’s Global Head of Total Rewards back in October 2018.  After a few initial discussions, I passed the opportunity off the Chris and Tim who immediately jumped all over the situation.  Both of you expertly worked the sales process – properly preparing for each interaction, differentiating based on what was important to Corteva, building strong relationships with key executives (including facilitating a discussion pre-sale between Chris French and Corteva’s CHRO)…you did all the right things to ensure Corteva’s decision was an easy one – Workhuman!!  Julia you performed yeoman’s work negotiating the contract.  It’s never easy dealing with a 3rd party negotiator but you did so with poise and confidence ensuring that you were protecting WH while creating mutually agreeable terms where necessary.  This was a great win all around and it wouldn’t have happened without the hard work and commitment of the entire team. Great job!!",False
I have to say it is with mixed feelings that I come over to your desk when you call as I know you have found another defect relating to Heap. It is very important that we protect client data and your in depth testing of Heap helps us lock that greedy devil down more with each bug. Thanks for the thorough effort.  ,False
"Thank you all for the effort in the you've made in the past few months to address the lack of a usable test environment for USGAAP. This will be invaluable to the Financial Development team, allowing us to update and streamline our revenue recognition software.",False
"Lee, you’ve had to come to my desk, answer questions, and did all of this w/o making me feel foolish about my inquiries. Thanks for being so friendly and for making things secure! Also, I’m writing this from the parking lot of Home Depot so you know I mean it :)",True
"Leadership isn't easy and it's not really supposed to be! it comes with many challenges and fires that need to be dealt with, often in very delicate ways. I'm impressed at how you handled the challenge this week with the twisting of the branding process. You stood your ground, protected your team, protected your process and still advocated for the best possible outcome for both client and the CSM's. These situations need to be handled with care, thoughtful in their approach and in a professional way — you showed great leadership this week in how managed that situation, especially without damaging the relationship in the process. A job well done Kev.",False
A client with an issue ...... you know the one ... Each and everyone of you did a fantastic job investigating and correlating logs .... and adding your expertise to the narrative. We were able to provide the customer with the data they needed and confirm that everything was safe and secure on the Workhuman side. Many thanks to you all for your dedication and co-operation!,True
David I want to commend you on the high standard of your work since joining Workhuman. You have hit the ground running and shown that you have the ability to work off your own initiative. It is impressive to see how quickly you have come up to speed on all aspects of card payments at Workhuman. Your excellent presentation today gave us great assurance that we are in safe hands. Under your guidance and using your expertise combined with so many fresh ideas it is really exciting to see where you will take this role over the coming months. ,False
"Sarah you have caught crucial error in data processing over the past weeks. I know I can count on you to spot these, and that you can work through illustrating the sometimes complex context to others. In the end it makes sure that the fall-out of the CR changes don;t end up on CSM or Client desks. You vigilance is crucial - thank you!!",False
"Thank you for making sure all the team environmental issues like catalog import, scheduler and globotrack are working fine before your annual leave so testing can be contined. Also your informative explanation related to merchandise fulfilmet job is very useful. Thank you and enjoy your holidays!",False
thanks for arranging to block alerting on the Dublin infrastructure systems tomorrow while I am performing system maintenance.  this should help reduce noise and interference while i am attending to some hardware upgrades.  ,False
Appreciate you jumping on the change I needed asap regarding the privacy setting for an award that went live. Your quick response ensured the privacy of the sensitive nature of the award. Many Thanks!,True
Thank you both for being so proactive when you both discovered roof leaks in ground and 1st floor ladies toilets over the weekend. You actively sought out security for assistance and made sure the relevant team were made aware of the issue. Great team work ladies.,False
"Way to go Biogen Team!  I was lucky enough to join a call with Biogen executives yesterday to hear first-hand how we turned a “the house is burning down” situation into a WIN.  Biogen called urgently to “suspend” their program as a result of an audit that showed signs of potential ‘fraudulent usage’.  Christa, you jumped into action bringing in Eileen (in Mirfie’s absence) to help walk them back from an approach that would have  very negatively impacted employees as well as the program.  The team then worked diligently together to present a plan of action that put the leadership’s mind at ease, push positive communications about the program out to their leaders, as well as improve the revenue opportunity for us  as the program moves forward.  On the one call yesterday,  it was incredible to hear our own words being repeated back to us regarding “the importance of not being too heavy handed in our approach with employees”, “the importance of keeping employees engaged in the program” and “further manager training to set the stage for impact and success”. They are also taking our longstanding advice to add a new $750 non-cash award!  You all took a potential negative and turned these executives into believers in Workhuman~ believers in how best to leverage the program and believers of how to set the tone for the future!  I was blown away and loved hearing all of the kudos being given to the internal players as well as hearing, “And THANK YOU Workhuman for your incredible partnership and support!”",False
"Liam & Dermot just a thank you from the helpdesk for the support & escalations you provide to us, whether it be best practices around security or straight down to potentially malware infected machines, great to know we always have your support. Cheers",True
"Thank you for your assistance this morning Peter with the testing of failover in the Dublin office,  there was a few bumps hit as part of the process but you implemented some fixes to help ensure that production would still be accessible even after an ISP failure in the Dublin office.  ",False
"Sara / Yvonne, I just wanted to give you both some well deserved recognition for staying back until 9pm after an amazing/busy event, you both held on afterwards to ensure the office was back to its normal self, like nothing had ever happened! I really do appreciate you both giving up your time to do so! You both demonstrate what great teamwork looks like every day! We all appreciated coming into a clean and tidy office today.  ",False
Guys  A big thanks for your very immediate and full response to the recent published vulenerabilities with Jira .... your focus and willingness to implement the mitigating actions until such time as you could schedule patching have been fantastic. Great to have such security partners!,True
Thanks so much for your help over the past few months with keeping the data on our new hires current - your contribution has been essential in allowing us to push out the new hire security training and improve the security posture of the organisation as a whole - thank you! ,True
"John, thank you for finding a customer for this event. We needed someone to present with Jesse and help us uplevel our content and you delivered. I really appreciate that you didn't hesitate to reach out and secure someone for our efforts. These events showcase our work but also the customers and really highlight how we can support our clients in a holistic fashion. Thank you for supporting our efforts. ",False
"When you look for an image about 'privacy' on Google, you have to do a lot of scrolling before you find something without a padlock in it. I imagine that you've seen you fair share of those, so I picked this one instead (although I have no idea what it has to do with anything) because I wanted to give you a proper thank you, not a lazy in-passing 'ta', for half-presenting, and half-hosting a discussion, in the architecture community of practice session recently. Your initial slides set to stage nicely, and then you pivoted seamlessly into handling questions as the subject matter triggered chat among lots of techies. Thanks very much for preparing the right amount of detail, and managing the play-it-by-ear form of the meeting so well. I benefited a lot, and I think many of the others would say the same. ",False
"Jamie, thank you so much for the energy you have brought to the eCommerce development organization since you joined the team!! You have challenged each one of us to review and question approaches taken on the project with a view to implementing a culture of ongoing process improvement not just within the team and but also the wider Workhuman community we work with. You have also invested considerable efforts into guiding individual team members exhibit behaviours that align with closer collaboration, more knowledge sharing and collective ownership for improvement, all the while keeping the team environment fun!! Keep up the good work, more transformation for 2020 please...",False
It takes significant effort to come together each day ..... and even more effort to review the logs / reports etc to bring the appropriate information to SWAT but you did it .... Thanks to all of you who turned up daily with your reports and thanks to all of you who investigated and followed up on various items ensuring that none were indicators of a security issue. A special thanks to Liam for managing the process and to Ray for stepping in when required. ,False
"Liam, It has been fantastic having your support over the last few weeks .... from PCI audits to Risk Assessment and ISO Gap Analyses ... through them all you have proven a true professional and shown fantastic technical and business knowledge while all the time putting the security lens on your answers. Knowing you are on the team makes me confident that we can meet the many challenges ahead in 2020. Thank you.  ",True
"David thanks for the exceptional effort you put in monitoring credit card activity over the busy year end period. With volumes peaking in Nov/Dec, you constantly reviewed activity and rules and provided regular updates to give assurance that all was in order. You even went out of your way logging in at unsociable hours to ensure there were no issues. It gives great comfort knowing that we have a safe pair of hands leading this critical aspect of our business. ",False
"Thank you, Jen and Beth, for your partnership these past few days in Dallas. Who knew we'd be approached and complimented by a stealth Flowserve director during our prep sesh? Who else would be invited to a spontaneous yoga class with Caliber (bless them)? And really, who else could make a Chief Talent Officer want to show off his socks?! Kidding aside, your unique way with prospects, the perfect blend of professionalism and humanity, makes those around you feel welcome, accepted and important. Beth, your deep preparation, research and attention to detail makes every meeting better. Jen, your magic weapon is your ability to challenge prospects thinking head-on with a disarming smile and without posing a threat. It's magic! I appreciate the lessons I'm learning from you both: lessons in product and philosophy, but also in courage, persistence and solid execution. ",False
"It’s Tuesday afternoon, 20 minutes before we’re supposed to record a webinar with SHRM, and we’ve been informed that due to unforeseen circumstances, one of our speakers cannot make it. My first thought – thank God this isn’t streaming live. Over the next couple of days, you have all played critical roles in sourcing a new speaker, communicating the change to various stakeholders or updating promotional materials so we don’t miss a beat. Amanda, thank you for being so calm under fire, for communicating the changes immediately to the rest of the comms team, and for your help in sourcing a new internal speaker. Lauren, I value your partnership so much and appreciate your guidance on how to handle the situation with the original speaker, as well as our honest conversations. Diane, you’re a Rockstar. Thank you so much for being the boots on the ground and getting all of the updated promotional materials to the various constituents. Brendan, you never miss a beat and were all over updating the materials in record time – thank you for your sense of urgency. Carrie, I didn’t even blink and you had updated the email template so that we could get it out ASAP. Thank you so much. And Jess, you took down the original social selling play faster than I could say boo, and had it back up with the updated information just as quickly once it was available so that our Sales team could continue to effectively promote the event. You are all wonderful teammates and I appreciate your support, drive and respect for timelines and urgency. Thank you!!",False
"I wanted to thank both of you for how professionally you handled the issue with OpenText this week. I understand how time consuming these conversations are, especially given how they drag you in and require you to prepare a defense and timeline of events. Sarah, thank you for your diligent work in ensuring you had everything prepared for us to review today. I know it took a lot of time to do that, but you understood the importance and it clarified how well set the branding team were with the process from he outset. Kevin, again, you handled it excellently on the call, made your point extremely clear and concise and protected the team against an assassination — you'd make a great body guard..... All jokes aside, we will address this going forward, but thanks again for your management of these situations.",False
